state,year,quarter,category,count,amount,district,pincode
meghalaya,2019,2,,6978,14917142.694549624,,793011.0
meghalaya,2019,2,,6715,14757332.885197297,,794101.0
meghalaya,2019,2,,6190,16088134.955487823,,793007.0
meghalaya,2019,2,,6158,14243341.373156477,,794104.0
meghalaya,2019,3,,47462,111694863.89359625,,793002.0
meghalaya,2019,3,,31145,68316585.31334187,,793001.0
meghalaya,2019,3,,18397,33108395.850708216,,793210.0
meghalaya,2019,3,,17736,36297169.5430674,,793101.0
meghalaya,2019,3,,10853,19322241.79897889,,794001.0
meghalaya,2019,3,,10365,21827382.404884838,,793011.0
meghalaya,2019,3,,9799,22332798.39088451,,794101.0
meghalaya,2019,3,,9656,20429507.431409057,,794105.0
meghalaya,2019,3,,9022,21023651.2448498,,793007.0
meghalaya,2019,3,,7815,16618368.82972683,,793004.0
meghalaya,2019,4,,64202,141840260.03395098,,793002.0
meghalaya,2019,4,,41000,85894629.64508921,,793001.0
meghalaya,2019,4,,20905,37586960.52058244,,793210.0
meghalaya,2019,4,,20737,46083094.50099954,,793101.0
meghalaya,2019,4,,11705,23534585.17065487,,793011.0
meghalaya,2019,4,,11569,22619785.41637341,,794001.0
meghalaya,2019,4,,11417,25059701.6232675,,794105.0
meghalaya,2019,4,,10833,23317622.526411656,,794101.0
meghalaya,2019,4,,10180,20840088.265794054,,793007.0
meghalaya,2019,4,,9225,22415880.32574488,,793103.0
meghalaya,2020,1,,103312,285965673.368166,,793001.0
meghalaya,2020,1,,81054,223117575.8558092,,793002.0
meghalaya,2020,1,,24418,57033079.522833854,,793101.0
meghalaya,2020,1,,23907,47019739.757896245,,793210.0
meghalaya,2020,1,,14847,35002277.88050316,,794105.0
meghalaya,2020,1,,14318,22670338.287481435,,794001.0
meghalaya,2020,1,,13517,29171032.31273087,,794101.0
meghalaya,2020,1,,12926,26418953.01976515,,793011.0
meghalaya,2020,1,,11987,25544122.561595835,,793007.0
meghalaya,2020,1,,11922,24914660.28161904,,794104.0
meghalaya,2020,2,,82349,214418577.07837716,,793001.0
meghalaya,2020,2,,70788,193010397.5736631,,793002.0
meghalaya,2020,2,,28832,47657281.15130705,,793210.0
meghalaya,2020,2,,24842,56811190.41707551,,794105.0
meghalaya,2020,2,,24250,52144803.31830437,,793101.0
meghalaya,2020,2,,21478,34647259.56330724,,794101.0
meghalaya,2020,2,,21074,36943959.07084695,,794104.0
meghalaya,2020,2,,20774,28346124.393713795,,794001.0
meghalaya,2020,2,,19781,32336628.063805275,,793011.0
meghalaya,2020,2,,16882,33226515.235067826,,793007.0
meghalaya,2020,3,,64872,184743614.18398917,,793001.0
meghalaya,2020,3,,30783,57545869.04358561,,793210.0
meghalaya,2020,3,,27591,66215432.85843975,,793101.0
meghalaya,2020,3,,25567,60802742.83728131,,793002.0
meghalaya,2020,3,,25373,50664604.68429879,,794001.0
meghalaya,2020,3,,24905,53652092.51585677,,794101.0
meghalaya,2020,3,,22882,59399190.74937116,,794105.0
meghalaya,2020,3,,21592,43087330.898544274,,793011.0
meghalaya,2020,3,,21547,47873284.32086069,,794104.0
meghalaya,2020,3,,16753,38314852.83594275,,793007.0
meghalaya,2020,4,,83561,243804216.45795545,,793001.0
meghalaya,2020,4,,41902,122314911.77438098,,793101.0
meghalaya,2020,4,,39853,84641953.63804965,,793210.0
meghalaya,2020,4,,35148,90824743.2222091,,793002.0
meghalaya,2020,4,,30771,73373737.27993046,,794104.0
meghalaya,2020,4,,30734,86993928.46389738,,794105.0
meghalaya,2020,4,,29717,68562680.95453689,,794101.0
meghalaya,2020,4,,29667,72534395.9048683,,794001.0
meghalaya,2020,4,,26651,60635630.162373565,,793011.0
meghalaya,2020,4,,20922,52343345.73500208,,793007.0
meghalaya,2021,1,,135187,386470990.4137241,,793001.0
meghalaya,2021,1,,47550,142699873.1320424,,793101.0
meghalaya,2021,1,,43747,105030977.51266736,,793210.0
meghalaya,2021,1,,31553,109155457.59247932,,794105.0
meghalaya,2021,1,,30637,76541640.32672727,,794104.0
meghalaya,2021,1,,29718,85654930.73375626,,793002.0
meghalaya,2021,1,,24109,67301542.41078459,,794101.0
meghalaya,2021,1,,23620,60607668.94902579,,794001.0
meghalaya,2021,1,,22762,57330709.17315665,,793011.0
meghalaya,2021,1,,19946,46084786.68011867,,793102.0
meghalaya,2021,2,,165598,426313703.5332465,,793001.0
meghalaya,2021,2,,57026,115283268.97675651,,793210.0
meghalaya,2021,2,,48528,131101653.86562778,,793101.0
meghalaya,2021,2,,48384,107138411.2859252,,794104.0
meghalaya,2021,2,,43088,137176096.52537653,,794105.0
meghalaya,2021,2,,34320,92640341.41461834,,793002.0
meghalaya,2021,2,,27790,64440313.686985776,,794001.0
meghalaya,2021,2,,27136,65710918.68502261,,794101.0
meghalaya,2021,2,,27035,63624325.07532646,,793011.0
meghalaya,2021,2,,25533,52914945.54701148,,793102.0
meghalaya,2021,3,,207464,530904907.1968768,,793001.0
meghalaya,2021,3,,66079,138267841.6780718,,793210.0
meghalaya,2021,3,,65749,174667201.93216926,,793101.0
meghalaya,2021,3,,55480,120467614.248896,,794104.0
meghalaya,2021,3,,50251,166891324.2112767,,794105.0
meghalaya,2021,3,,43791,129825349.2269538,,793002.0
meghalaya,2021,3,,35755,91612880.48331752,,794001.0
meghalaya,2021,3,,33796,92968033.62205568,,794101.0
meghalaya,2021,3,,33163,80876112.08763698,,793011.0
meghalaya,2021,3,,30417,68272870.03577398,,793102.0
meghalaya,2021,4,,263013,690414224.1540794,,793001.0
meghalaya,2021,4,,117054,278722454.6712885,,793101.0
meghalaya,2021,4,,87932,196204865.70305172,,793210.0
meghalaya,2021,4,,73841,191081991.33937848,,794104.0
meghalaya,2021,4,,71698,231647775.42969656,,794105.0
meghalaya,2021,4,,54401,172263562.26607728,,793002.0
meghalaya,2021,4,,42891,119992937.25195584,,794001.0
meghalaya,2021,4,,39907,101569097.14043592,,793011.0
meghalaya,2021,4,,39688,91336742.4148151,,793102.0
meghalaya,2021,4,,38836,109403120.15315852,,794101.0
meghalaya,2022,1,,276853,725122188.6667871,,793001.0
meghalaya,2022,1,,146497,358732686.5953486,,793101.0
meghalaya,2022,1,,104592,258096527.61697105,,793210.0
meghalaya,2022,1,,100267,360153597.64748234,,794105.0
meghalaya,2022,1,,97389,281145669.1917542,,794104.0
meghalaya,2022,1,,59028,183373999.4729157,,793002.0
meghalaya,2022,1,,45968,104363058.89164466,,793103.0
meghalaya,2022,1,,45495,125397296.50787352,,794001.0
meghalaya,2022,1,,43770,115738929.50108132,,794101.0
meghalaya,2022,1,,43235,155876215.99820644,,793200.0
meghalaya,2022,2,,365755,881158453.6632786,,793001.0
meghalaya,2022,2,,188283,413900997.1286073,,793101.0
meghalaya,2022,2,,129378,347876781.549551,,794104.0
meghalaya,2022,2,,125897,276573197.76215565,,793210.0
meghalaya,2022,2,,111128,395124843.55686593,,794105.0
meghalaya,2022,2,,72475,209881832.5434532,,793002.0
meghalaya,2022,2,,61200,139890522.047889,,793103.0
meghalaya,2022,2,,59776,139320224.8381443,,793102.0
meghalaya,2022,2,,56579,145074946.25081885,,793011.0
meghalaya,2022,2,,54049,144392050.00393498,,794101.0
meghalaya,2022,3,,2175126,4365875115.728675,,793004.0
meghalaya,2022,3,,231014,516581059.4048492,,793001.0
meghalaya,2022,3,,209752,416173329.45838594,,793101.0
meghalaya,2022,3,,157661,361568000.294727,,794104.0
meghalaya,2022,3,,141889,306811770.34427714,,793210.0
meghalaya,2022,3,,123858,374425608.3455272,,794105.0
meghalaya,2022,3,,122514,272020236.67674184,,794001.0
meghalaya,2022,3,,85048,236293088.9800955,,793002.0
meghalaya,2022,3,,68397,146011581.2617112,,793102.0
meghalaya,2022,3,,63536,127365311.11931336,,793103.0
meghalaya,2022,4,,1577217,3214355276.3930554,,793004.0
meghalaya,2022,4,,239315,491850012.2470391,,793101.0
meghalaya,2022,4,,207191,453102783.4625415,,793001.0
meghalaya,2022,4,,204321,486310933.3391179,,794104.0
meghalaya,2022,4,,166376,506634254.3916323,,794105.0
meghalaya,2022,4,,155563,328805254.06872416,,793210.0
meghalaya,2022,4,,127431,284276960.4393997,,794001.0
meghalaya,2022,4,,85470,244536709.0324449,,793002.0
meghalaya,2022,4,,73640,157514222.49778008,,793102.0
meghalaya,2022,4,,68797,125896250.39991814,,793103.0
meghalaya,2023,1,,420175,849783871.0,,793101.0
meghalaya,2023,1,,377010,921325526.0,,794104.0
meghalaya,2023,1,,345431,1101087793.0,,794105.0
meghalaya,2023,1,,333990,692603254.0,,793001.0
meghalaya,2023,1,,318372,619782447.0,,793210.0
meghalaya,2023,1,,136689,285952534.0,,793102.0
meghalaya,2023,1,,133138,364095743.0,,793002.0
meghalaya,2023,1,,131790,506920518.0,,793200.0
meghalaya,2023,1,,115701,272826072.0,,794001.0
meghalaya,2023,1,,105845,240993376.0,,793011.0
meghalaya,2023,2,,506038,906418719.0,,793101.0
meghalaya,2023,2,,488458,1094387084.0,,794104.0
meghalaya,2023,2,,440374,853535712.0,,793001.0
meghalaya,2023,2,,436676,1165226968.0,,794105.0
meghalaya,2023,2,,384625,651666753.0,,793210.0
meghalaya,2023,2,,168260,419601858.0,,793002.0
meghalaya,2023,2,,152164,301895446.0,,793102.0
meghalaya,2023,2,,143648,506214607.0,,793200.0
meghalaya,2023,2,,136421,289480099.0,,794001.0
meghalaya,2023,2,,134094,308707152.0,,793011.0
meghalaya,2023,3,,589924,1063651682.0,,794104.0
meghalaya,2023,3,,587786,917646248.0,,793101.0
meghalaya,2023,3,,550525,943004910.0,,793001.0
meghalaya,2023,3,,542449,1091622701.0,,794105.0
meghalaya,2023,3,,458473,688617116.0,,793210.0
meghalaya,2023,3,,202455,476887531.0,,793002.0
meghalaya,2023,3,,183777,308036298.0,,793102.0
meghalaya,2023,3,,164964,507369267.0,,793200.0
meghalaya,2023,3,,161950,310926386.0,,794001.0
meghalaya,2023,3,,160630,312299261.0,,793011.0
meghalaya,2023,4,,835597,1564832198.0,,794104.0
meghalaya,2023,4,,739792,1407781382.0,,794105.0
meghalaya,2023,4,,662572,1062576958.0,,793101.0
meghalaya,2023,4,,613027,1017538332.0,,793001.0
meghalaya,2023,4,,548086,835549725.0,,793210.0
meghalaya,2023,4,,229815,545510198.0,,793002.0
meghalaya,2023,4,,221739,352309714.0,,793102.0
meghalaya,2023,4,,220163,720166064.0,,793200.0
meghalaya,2023,4,,198690,378848689.0,,794001.0
meghalaya,2023,4,,191056,352668388.0,,793011.0
meghalaya,2024,1,,1154825,1975907409.0,,794104.0
meghalaya,2024,1,,981737,1815498090.0,,794105.0
meghalaya,2024,1,,753649,1218805729.0,,793101.0
meghalaya,2024,1,,671284,1018495482.0,,793210.0
meghalaya,2024,1,,604925,920555548.0,,793001.0
meghalaya,2024,1,,256821,827747810.0,,793200.0
meghalaya,2024,1,,240850,379713532.0,,793102.0
meghalaya,2024,1,,238248,532526878.0,,793002.0
meghalaya,2024,1,,228843,385060476.0,,794001.0
meghalaya,2024,1,,204811,344148857.0,,793011.0
meghalaya,2024,2,,1595173,2295286635.0,,794104.0
meghalaya,2024,2,,1208117,1889004664.0,,794105.0
meghalaya,2024,2,,866089,1187621432.0,,793001.0
meghalaya,2024,2,,862243,1224109094.0,,793101.0
meghalaya,2024,2,,732056,940186953.0,,793210.0
meghalaya,2024,2,,367682,435460539.0,,794001.0
meghalaya,2024,2,,318023,370844457.0,,794101.0
meghalaya,2024,2,,301926,414724102.0,,793102.0
meghalaya,2024,2,,297892,615158210.0,,793002.0
meghalaya,2024,2,,279940,415975830.0,,793011.0
meghalaya,2024,3,,1579549,1841952499.0,,794104.0
meghalaya,2024,3,,1245981,1428934108.0,,793101.0
meghalaya,2024,3,,944298,1381874734.0,,793001.0
meghalaya,2024,3,,890033,1047653421.0,,793210.0
meghalaya,2024,3,,571086,752072740.0,,794105.0
meghalaya,2024,3,,426794,489928950.0,,794001.0
meghalaya,2024,3,,396088,462035857.0,,793102.0
meghalaya,2024,3,,360145,424255921.0,,794101.0
meghalaya,2024,3,,334134,494524921.0,,793006.0
meghalaya,2024,3,,281960,284558944.0,,794111.0
meghalaya,2024,4,,2072139,2506740481.0,,794104.0
meghalaya,2024,4,,1307036,1570943819.0,,793101.0
meghalaya,2024,4,,1103652,1623741735.0,,793001.0
meghalaya,2024,4,,926985,1107350332.0,,793210.0
meghalaya,2024,4,,688989,904991157.0,,794105.0
meghalaya,2024,4,,494471,581278954.0,,794001.0
meghalaya,2024,4,,447474,526648641.0,,793102.0
meghalaya,2024,4,,415967,488961026.0,,794101.0
meghalaya,2024,4,,368667,502949434.0,,793006.0
meghalaya,2024,4,,348248,375221752.0,,794111.0
mizoram,2018,1,,3256,6634317.385850769,,796005.0
mizoram,2018,1,,2877,7236697.988713781,,796009.0
mizoram,2018,1,,2056,5352070.799754951,,796017.0
mizoram,2018,1,,1302,4164889.216391632,,796012.0
mizoram,2018,1,,940,1301113.214363089,,796701.0
mizoram,2018,1,,822,1536171.3135555775,,796014.0
mizoram,2018,1,,710,972787.163547812,,796101.0
mizoram,2018,1,,516,1583806.8762105957,,796181.0
mizoram,2018,1,,486,213309.69406339343,,796772.0
mizoram,2018,1,,474,865716.128361678,,796421.0
mizoram,2018,2,,4417,14440855.066719864,,796005.0
mizoram,2018,2,,4288,12347576.630092544,,796009.0
mizoram,2018,2,,2817,6939733.0537002,,796017.0
mizoram,2018,2,,1815,7684010.820948958,,796012.0
mizoram,2018,2,,1514,3314677.281403262,,796701.0
mizoram,2018,2,,1037,3325848.572601281,,796181.0
mizoram,2018,2,,983,1649407.3004339086,,796751.0
mizoram,2018,2,,956,2289322.4681476573,,796014.0
mizoram,2018,2,,892,1776698.4047262408,,796101.0
mizoram,2018,2,,736,5049445.365797166,,796901.0
mizoram,2018,3,,6407,20793872.837517485,,796009.0
mizoram,2018,3,,6039,18735684.687868983,,796005.0
mizoram,2018,3,,3562,10885780.743589737,,796017.0
mizoram,2018,3,,2387,7270030.311964842,,796012.0
mizoram,2018,3,,2116,5451685.638387269,,796701.0
mizoram,2018,3,,1614,5395864.779380731,,796181.0
mizoram,2018,3,,1374,1387592.831823776,,796025.0
mizoram,2018,3,,1354,3878963.989123634,,796014.0
mizoram,2018,3,,1353,3096178.7394598788,,796751.0
mizoram,2018,3,,1276,2802222.970568683,,796101.0
mizoram,2018,4,,9171,31415683.665513158,,796009.0
mizoram,2018,4,,8062,29851790.21565472,,796005.0
mizoram,2018,4,,4899,16932559.80195349,,796017.0
mizoram,2018,4,,3226,10530239.137217648,,796701.0
mizoram,2018,4,,3127,15237044.00975996,,796012.0
mizoram,2018,4,,1957,7055363.567381321,,796181.0
mizoram,2018,4,,1885,5348984.97486765,,796441.0
mizoram,2018,4,,1806,7106611.8191277245,,796014.0
mizoram,2018,4,,1652,5024290.022353809,,796081.0
mizoram,2018,4,,1528,4954033.053730504,,796101.0
mizoram,2019,1,,10815,32202219.920329325,,796005.0
mizoram,2019,1,,9839,32773218.73796794,,796009.0
mizoram,2019,1,,8036,17505331.597700074,,796017.0
mizoram,2019,1,,3804,17838227.684547935,,796012.0
mizoram,2019,1,,3747,13122660.023436949,,796701.0
mizoram,2019,1,,2336,8773850.47091946,,796014.0
mizoram,2019,1,,2324,8118499.142918203,,796181.0
mizoram,2019,1,,2085,6195278.267574426,,796441.0
mizoram,2019,1,,2058,5564633.266719373,,796101.0
mizoram,2019,1,,1936,4695774.988939401,,796751.0
mizoram,2019,2,,16165,52876456.57835414,,796005.0
mizoram,2019,2,,10612,32597038.378981933,,796009.0
mizoram,2019,2,,5902,16226240.945662752,,796017.0
mizoram,2019,2,,4136,14785217.072487272,,796701.0
mizoram,2019,2,,4113,19215532.792167813,,796012.0
mizoram,2019,2,,2399,9370718.608164731,,796181.0
mizoram,2019,2,,2343,6155400.097250203,,796751.0
mizoram,2019,2,,2227,7560695.789761702,,796014.0
mizoram,2019,2,,1984,6619892.478309246,,796101.0
mizoram,2019,2,,1826,6280733.546606513,,796441.0
mizoram,2019,3,,18145,60198930.48729792,,796005.0
mizoram,2019,3,,13228,36475304.10640134,,796009.0
mizoram,2019,3,,6808,17837592.01802808,,796017.0
mizoram,2019,3,,5618,16960224.577770546,,796701.0
mizoram,2019,3,,5099,18399461.824851856,,796012.0
mizoram,2019,3,,3985,10623453.904859398,,796014.0
mizoram,2019,3,,3741,7264400.6737417905,,796751.0
mizoram,2019,3,,3434,10823011.893617649,,796181.0
mizoram,2019,3,,2729,7556961.317647597,,796101.0
mizoram,2019,3,,2698,7418968.494466616,,796691.0
mizoram,2019,4,,21896,77854565.1683986,,796005.0
mizoram,2019,4,,16702,53261697.88304073,,796009.0
mizoram,2019,4,,7646,21418320.797834564,,796017.0
mizoram,2019,4,,6664,21141986.50173648,,796701.0
mizoram,2019,4,,6653,21685654.090216577,,796012.0
mizoram,2019,4,,4967,9376856.99039545,,796081.0
mizoram,2019,4,,4677,11343727.342840388,,796014.0
mizoram,2019,4,,4212,11675023.17345458,,796181.0
mizoram,2019,4,,4144,9781880.350875314,,796751.0
mizoram,2019,4,,3540,10193626.00950542,,796101.0
mizoram,2020,1,,26107,80069727.23173442,,796009.0
mizoram,2020,1,,17553,46566809.15761788,,796005.0
mizoram,2020,1,,9463,24834759.26949897,,796017.0
mizoram,2020,1,,8204,24178014.533534966,,796701.0
mizoram,2020,1,,7694,22261895.45504343,,796012.0
mizoram,2020,1,,5761,15308347.621692346,,796772.0
mizoram,2020,1,,5430,12478277.828888291,,796014.0
mizoram,2020,1,,5288,11578030.95365061,,796181.0
mizoram,2020,1,,4288,9138209.647993293,,796751.0
mizoram,2020,1,,4268,7540389.464545375,,796770.0
mizoram,2020,2,,27056,82745071.91532114,,796009.0
mizoram,2020,2,,23125,57903824.55727571,,796005.0
mizoram,2020,2,,12126,28224024.35423802,,796701.0
mizoram,2020,2,,11594,29550686.485774644,,796017.0
mizoram,2020,2,,9336,23859598.259979594,,796012.0
mizoram,2020,2,,8985,17343301.96738438,,796772.0
mizoram,2020,2,,7007,14286722.673601411,,796751.0
mizoram,2020,2,,6818,14306489.002692653,,796181.0
mizoram,2020,2,,6729,14779212.83318592,,796014.0
mizoram,2020,2,,6257,14366307.774624577,,796891.0
mizoram,2020,3,,48205,175630753.6479782,,796009.0
mizoram,2020,3,,33223,93933682.80082604,,796005.0
mizoram,2020,3,,16154,41813404.612844616,,796017.0
mizoram,2020,3,,14804,43100074.959498025,,796701.0
mizoram,2020,3,,12732,37277559.84015562,,796012.0
mizoram,2020,3,,11471,28289823.09767698,,796772.0
mizoram,2020,3,,7281,19772523.53134822,,796008.0
mizoram,2020,3,,7218,19040316.295089487,,796181.0
mizoram,2020,3,,7126,22378423.25115173,,796014.0
mizoram,2020,3,,6974,18663726.145340227,,796751.0
mizoram,2020,4,,50518,189146316.445437,,796009.0
mizoram,2020,4,,42925,128954776.6682504,,796005.0
mizoram,2020,4,,20372,63152383.193034805,,796017.0
mizoram,2020,4,,19755,59538263.94719389,,796701.0
mizoram,2020,4,,16984,54284208.14900491,,796012.0
mizoram,2020,4,,13350,42854125.74918001,,796772.0
mizoram,2020,4,,10269,32536899.05634682,,796014.0
mizoram,2020,4,,9928,26322363.68595497,,796751.0
mizoram,2020,4,,9654,30286659.08947717,,796770.0
mizoram,2020,4,,9595,27949686.666646443,,796008.0
mizoram,2021,1,,76328,259766610.14421672,,796009.0
mizoram,2021,1,,37957,124419052.60999736,,796005.0
mizoram,2021,1,,18919,65258670.55227964,,796701.0
mizoram,2021,1,,18432,62794863.567797646,,796017.0
mizoram,2021,1,,14405,52191871.48439595,,796012.0
mizoram,2021,1,,12870,43501712.63680714,,796772.0
mizoram,2021,1,,10398,36981354.14938186,,796014.0
mizoram,2021,1,,9569,33700318.97428092,,796770.0
mizoram,2021,1,,8956,31793990.327690378,,796751.0
mizoram,2021,1,,8567,28137492.294244178,,796008.0
mizoram,2021,2,,100831,286828666.6678535,,796009.0
mizoram,2021,2,,43604,122897873.59299406,,796005.0
mizoram,2021,2,,21870,63919467.25522681,,796701.0
mizoram,2021,2,,20158,66162847.71914331,,796017.0
mizoram,2021,2,,17815,44250990.35806471,,796772.0
mizoram,2021,2,,17215,53350063.26759015,,796012.0
mizoram,2021,2,,11636,33028353.842538297,,796014.0
mizoram,2021,2,,11141,35629519.687621586,,796770.0
mizoram,2021,2,,10497,26220317.78642504,,796181.0
mizoram,2021,2,,10446,25046548.816005185,,796751.0
mizoram,2021,3,,132382,396548293.2627221,,796009.0
mizoram,2021,3,,52537,155153064.2459396,,796005.0
mizoram,2021,3,,26834,80528116.27439891,,796701.0
mizoram,2021,3,,23389,84326671.65194356,,796017.0
mizoram,2021,3,,20907,78200255.36204359,,796012.0
mizoram,2021,3,,20559,51687775.80404206,,796772.0
mizoram,2021,3,,13943,40542749.306354985,,796181.0
mizoram,2021,3,,13341,44761043.75577554,,796014.0
mizoram,2021,3,,13106,41957949.62559353,,796770.0
mizoram,2021,3,,11949,40415624.27442113,,796008.0
mizoram,2021,4,,149068,459322471.46321535,,796009.0
mizoram,2021,4,,57638,185453335.7986636,,796005.0
mizoram,2021,4,,31966,103942186.83595563,,796701.0
mizoram,2021,4,,28960,97442673.845279,,796017.0
mizoram,2021,4,,22585,86505363.64471038,,796012.0
mizoram,2021,4,,21840,59149601.09574558,,796772.0
mizoram,2021,4,,18257,63888893.18901344,,796014.0
mizoram,2021,4,,14693,41720544.70167772,,796181.0
mizoram,2021,4,,14167,45656117.42736295,,796081.0
mizoram,2021,4,,13528,43127385.09576936,,796770.0
mizoram,2022,1,,161596,493112981.5938037,,796009.0
mizoram,2022,1,,58251,187630792.84342003,,796005.0
mizoram,2022,1,,35178,117301684.9466358,,796701.0
mizoram,2022,1,,31604,104915982.12321794,,796017.0
mizoram,2022,1,,24395,72775595.47269389,,796772.0
mizoram,2022,1,,23586,88722369.23976086,,796012.0
mizoram,2022,1,,19739,68208517.31733309,,796014.0
mizoram,2022,1,,16509,50083842.59821437,,796181.0
mizoram,2022,1,,15566,48358136.96952274,,796081.0
mizoram,2022,1,,14772,53370531.67660181,,796770.0
mizoram,2022,2,,176922,539287734.8313656,,796009.0
mizoram,2022,2,,61159,193177354.01368,,796005.0
mizoram,2022,2,,37333,115541115.65753268,,796701.0
mizoram,2022,2,,33763,108588734.17382982,,796017.0
mizoram,2022,2,,25626,68787352.9543477,,796772.0
mizoram,2022,2,,23370,91142885.90892944,,796012.0
mizoram,2022,2,,21388,67736603.5623656,,796014.0
mizoram,2022,2,,17043,53512392.014380746,,796181.0
mizoram,2022,2,,15703,54387383.75567018,,796770.0
mizoram,2022,2,,15195,43314419.99842274,,796081.0
mizoram,2022,3,,113570,314908099.4107823,,796008.0
mizoram,2022,3,,81586,252967854.2932904,,796009.0
mizoram,2022,3,,66826,199915615.0107905,,796005.0
mizoram,2022,3,,48703,136358845.2470162,,796701.0
mizoram,2022,3,,36598,111844717.27874953,,796017.0
mizoram,2022,3,,25222,83545760.70806223,,796012.0
mizoram,2022,3,,25086,72031606.18175316,,796014.0
mizoram,2022,3,,22519,59376933.01538125,,796772.0
mizoram,2022,3,,16903,48642623.822342165,,796181.0
mizoram,2022,3,,15718,42483732.99123804,,796101.0
mizoram,2022,4,,78140,241568435.65820396,,796009.0
mizoram,2022,4,,73739,211066103.19186488,,796008.0
mizoram,2022,4,,70513,204490736.48261383,,796005.0
mizoram,2022,4,,57742,160975130.03242403,,796701.0
mizoram,2022,4,,40048,117708404.60364096,,796017.0
mizoram,2022,4,,28226,88558586.60795963,,796012.0
mizoram,2022,4,,26300,78104065.20237857,,796014.0
mizoram,2022,4,,25913,65206303.27308114,,796772.0
mizoram,2022,4,,19874,57224715.90311567,,796081.0
mizoram,2022,4,,17158,50769743.52568741,,796181.0
mizoram,2023,1,,127064,348570875.0,,796009.0
mizoram,2023,1,,111909,293929433.0,,796005.0
mizoram,2023,1,,69092,177714416.0,,796017.0
mizoram,2023,1,,63347,176508457.0,,796701.0
mizoram,2023,1,,47450,142303922.0,,796012.0
mizoram,2023,1,,47437,121408975.0,,796014.0
mizoram,2023,1,,43000,121239318.0,,796772.0
mizoram,2023,1,,33509,84175381.0,,796081.0
mizoram,2023,1,,31770,82419619.0,,796181.0
mizoram,2023,1,,29508,92354224.0,,796891.0
mizoram,2023,2,,156094,399199428.0,,796009.0
mizoram,2023,2,,132889,339002523.0,,796005.0
mizoram,2023,2,,78316,193045423.0,,796017.0
mizoram,2023,2,,70059,182356462.0,,796701.0
mizoram,2023,2,,54589,159063713.0,,796012.0
mizoram,2023,2,,52475,122351855.0,,796014.0
mizoram,2023,2,,50539,158042124.0,,796772.0
mizoram,2023,2,,42600,99201710.0,,796181.0
mizoram,2023,2,,39003,88404364.0,,796081.0
mizoram,2023,2,,34636,97439355.0,,796891.0
mizoram,2023,3,,181534,414330798.0,,796009.0
mizoram,2023,3,,162125,359222448.0,,796005.0
mizoram,2023,3,,90713,196386310.0,,796017.0
mizoram,2023,3,,72895,184459804.0,,796701.0
mizoram,2023,3,,66537,170982842.0,,796012.0
mizoram,2023,3,,61639,133395383.0,,796014.0
mizoram,2023,3,,49858,136894403.0,,796772.0
mizoram,2023,3,,48646,97890823.0,,796081.0
mizoram,2023,3,,41985,99671079.0,,796181.0
mizoram,2023,3,,36817,88480191.0,,796101.0
mizoram,2023,4,,208470,467641535.0,,796009.0
mizoram,2023,4,,188264,409801064.0,,796005.0
mizoram,2023,4,,100832,233643170.0,,796017.0
mizoram,2023,4,,81705,207530361.0,,796701.0
mizoram,2023,4,,69902,166787732.0,,796012.0
mizoram,2023,4,,66374,133468919.0,,796014.0
mizoram,2023,4,,61798,133134332.0,,796081.0
mizoram,2023,4,,54798,137975198.0,,796772.0
mizoram,2023,4,,43397,106353381.0,,796181.0
mizoram,2023,4,,41531,108857230.0,,796008.0
mizoram,2024,1,,218754,469419307.0,,796009.0
mizoram,2024,1,,191122,378822503.0,,796005.0
mizoram,2024,1,,108143,218630880.0,,796017.0
mizoram,2024,1,,93869,229558623.0,,796701.0
mizoram,2024,1,,77818,139162267.0,,796014.0
mizoram,2024,1,,70325,150387109.0,,796081.0
mizoram,2024,1,,70133,159986199.0,,796012.0
mizoram,2024,1,,69148,152689252.0,,796772.0
mizoram,2024,1,,46562,112008786.0,,796101.0
mizoram,2024,1,,46176,104293493.0,,796181.0
mizoram,2024,2,,282690,509472522.0,,796009.0
mizoram,2024,2,,236488,412709501.0,,796005.0
mizoram,2024,2,,126491,245864882.0,,796017.0
mizoram,2024,2,,115519,244671870.0,,796701.0
mizoram,2024,2,,109213,198915697.0,,796772.0
mizoram,2024,2,,94668,168453772.0,,796014.0
mizoram,2024,2,,89868,183933598.0,,796012.0
mizoram,2024,2,,79292,148642845.0,,796081.0
mizoram,2024,2,,59488,119991694.0,,796101.0
mizoram,2024,2,,53312,115041154.0,,796770.0
mizoram,2024,3,,289098,497217752.0,,796001.0
mizoram,2024,3,,204136,297174560.0,,796005.0
mizoram,2024,3,,175753,262216338.0,,796009.0
mizoram,2024,3,,167953,313268435.0,,796701.0
mizoram,2024,3,,137267,251068387.0,,796007.0
mizoram,2024,3,,128610,201556678.0,,796770.0
mizoram,2024,3,,91276,139394351.0,,796081.0
mizoram,2024,3,,78204,118323451.0,,796015.0
mizoram,2024,3,,75240,135155686.0,,796161.0
mizoram,2024,3,,73165,115626538.0,,796410.0
mizoram,2024,4,,319891,549674891.0,,796001.0
mizoram,2024,4,,226008,348873721.0,,796005.0
mizoram,2024,4,,203487,292233919.0,,796009.0
mizoram,2024,4,,186672,327400127.0,,796701.0
mizoram,2024,4,,150123,259898924.0,,796007.0
mizoram,2024,4,,140632,220170637.0,,796770.0
mizoram,2024,4,,102419,160566343.0,,796081.0
